card_name,card_brand,domestic_offer_amount,domestic_offer_type,overseas_offer_amount,overseas_offer_type,card_img,card_record,card_overseas
New 위메프 롯데카드,롯데카드,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1093/card_img/21331/1093card.jpg,1000000,VISA
NRC롯데카드,롯데카드,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1094/card_img/21330/1094card.jpg,300000,mastercard
NRC프리미엄롯데카드,롯데카드,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1095/card_img/21329/1095card.jpg,1000000,mastercard
OK Cashbag 롯데카드,롯데카드,20000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1096/card_img/21319/1096card.jpg,300000,mastercard
SBS골프 롯데카드,롯데카드,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1097/card_img/21318/1097card.jpg,1000000,VISA
NH농협증권 롯데체크카드,롯데카드,0.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1098/card_img/21316/1098card.jpg,500000,VISA
Oh! point 롯데 포인트플러스 체크카드,롯데카드,50000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1099/card_img/21315/1099card.jpg,500000,
Olleh Super DC 롯데카드,롯데카드,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1100/card_img/21311/1100card.jpg,1000000,UnionPay
Olleh Super Save 롯데카드,롯데카드,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1101/card_img/21310/1101card.jpg,500000,UnionPay
Olleh 스마트세이브 롯데카드,롯데카드,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1102/card_img/21309/1102card.jpg,1000000,mastercard
olleh-롯데카드,롯데카드,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1103/card_img/21308/1103card.jpg,300000,mastercard
PAT/NEPA/ELLE GOLF 롯데카드,롯데카드,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1104/card_img/21301/1104card.jpg,300000,mastercard
ROTC중앙회 롯데체크카드,롯데카드,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1105/card_img/21300/1105card.jpg,1000000,
ROTC중앙회 멤버십 롯데VEEX 카드,롯데카드,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1106/card_img/21299/1106card.jpg,1000000,VISA
SK스마트 롯데카드,롯데카드,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1107/card_img/21298/1107card.jpg,300000,mastercard
SUPER PLUS 카드,롯데카드,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1108/card_img/21297/1108card.jpg,300000,AMEX
S-OIL보너스 롯데카드,롯데카드,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1109/card_img/21296/1109card.jpg,300000,VISA
TGIF 롯데카드,롯데카드,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1110/card_img/21295/1110card.jpg,500000,VISA
SKYPASS 롯데카드,롯데카드,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1111/card_img/21294/1111card.png,500000,mastercard
(사)한국청소년진흥협회 롯데카드 아임조이풀,롯데카드,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1112/card_img/21293/1112card.png,1000000,"VISA,mastercard,AMEX"
11번가 ShoppingMaster 롯데카드,롯데카드,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1113/card_img/21292/1113card.jpg,500000,mastercard
11번가 쇼핑마스터 롯데체크카드,롯데카드,,,60000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1114/card_img/21291/1114card.jpg,500000,
Smart 렌탈 대림케어 롯데카드,롯데카드,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1115/card_img/21290/1115card.png,500000,
ABC마트 롯데카드,롯데카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1116/card_img/21289/1116card.jpg,300000,mastercard
ABN아름방송 롯데카드,롯데카드,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1117/card_img/21288/1117card.gif,1000000,VISA
AJ렌터카 드라이빙 패스 롯데카드,롯데카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1118/card_img/21287/1118card.jpg,300000,mastercard
7 Unit 카드,롯데카드,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1119/card_img/21286/1119card.png,500000,"mastercard,AMEX"
AXA 롯데카드,롯데카드,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1120/card_img/21285/1120card.png,300000,mastercard
BNK AUTO 롯데카드,롯데카드,,,60000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1121/card_img/21284/1121card.jpg,300000,VISA
CGV 롯데포인트플러스 카드,롯데카드,50000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1122/card_img/21283/1122card.png,500000,mastercard
CJ헬로비전 롯데카드,롯데카드,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1123/card_img/21282/1123card.jpg,1000000,AMEX
CMB 롯데카드,롯데카드,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1124/card_img/21281/1124card.jpg,300000,mastercard
coway PayFree 롯데카드,롯데카드,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1125/card_img/21280/1125card.png,300000,VISA
DC PASS 롯데카드,롯데카드,,,40000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1126/card_img/21279/1126card.jpg,1000000,mastercard
DC Supreme 카드,롯데카드,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1127/card_img/21278/1127card.png,300000,"VISA,mastercard,AMEX,UnionPay,JCB"
DC Sweet 롯데카드,롯데카드,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1128/card_img/21277/1128card.jpg,300000,mastercard
DC 클릭카드,롯데카드,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1129/card_img/22662/1129card.png,1000000,"VISA,mastercard,AMEX"
DC 클릭카드 삼성페이,롯데카드,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1130/card_img/22658/1130card.jpg,1000000,
DC스마트 카드,롯데카드,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1131/card_img/21247/1131card.png,300000,"VISA,mastercard,AMEX,UnionPay"
DC카드,롯데카드,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1132/card_img/21244/1132card.jpg,500000,"VISA,mastercard"
DC플러스 PiTaPa 카드,롯데카드,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1133/card_img/21242/1133card.jpg,1000000,VISA
Diver’s 플래티넘 카드-다이버 상해보험 전용,롯데카드,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1134/card_img/21241/1134card.png,1000000,VISA
Diver’s 플래티넘 카드-보너스플라이어마일 적립전용,롯데카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1135/card_img/21239/1135card.png,1000000,VISA
Driving Pass 카드,롯데카드,10000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1136/card_img/21238/1136card.png,300000,"VISA,mastercard,AMEX"
EBS교육방송 롯데카드,롯데카드,10000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1137/card_img/21233/1137card.jpg,1000000,VISA
파스퇴르 아이 롯데카드,롯데카드,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1138/card_img/21230/1138card.jpg,300000,mastercard
elLOTTE 카드,롯데카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1139/card_img/21228/1139card.png,500000,"VISA,AMEX"
E-PASS 롯데카드,롯데카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1140/card_img/21227/1140card.jpg,500000,mastercard
EXR 롯데포인트플러스 카드,롯데카드,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1141/card_img/21226/1141card.jpg,500000,VISA
패션플러스 롯데포인트플러스카드,롯데카드,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1142/card_img/21225/1142card.png,1000000,VISA
GS25 롯데카드,롯데카드,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1143/card_img/21224/1143card.jpg,300000,VISA
GS칼텍스 롯데카드,롯데카드,,,60000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1144/card_img/21223/1144card.jpg,1000000,VISA
G마켓 롯데카드,롯데카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1145/card_img/21222/1145card.jpg,1000000,mastercard
Hi-pass 행복 롯데카드,롯데카드,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1146/card_img/21220/1146card.jpg,1000000,VISA
I♥HoNam DC플러스카드,롯데카드,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1147/card_img/21217/1147card.jpg,300000,"VISA,mastercard,AMEX"
I♥공주 드라이빙 패스 롯데카드,롯데카드,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1148/card_img/21215/1148card.jpg,300000,mastercard
삼성 iD 달달할인,삼성카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/1149/card_img/26710/1149card.png,300000,mastercard
에르고다음 롯데포인트플러스 카드,롯데카드,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1150/card_img/21210/1150card.jpg,1000000,VISA
엔조이뉴욕 롯데카드,롯데카드,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1151/card_img/21156/1151card.jpg,1000000,mastercard
KB국민 주유전용기업카드,KB국민카드,10000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1152/card_img/21155/1152card.png,300000,
KB국민 하이패스 주유 기업카드,KB국민카드,0.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1153/card_img/21154/1153card.png,500000,
MyBiz Up 기업카드,KB국민카드,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1154/card_img/21153/1154card.png,300000,"VISA,mastercard"
Easy shopping 카드,KB국민카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/1155/card_img/21152/1155card.png,1000000,"mastercard,JCB"
YES24 Mania롯데카드,롯데카드,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1156/card_img/21151/1156card.jpg,500000,mastercard
하나멤버스 1Q 카드 Special Auto,하나카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1157/card_img/21150/1157card.png,300000,"VISA,mastercard,UnionPay,JCB"
엘지생활건강 롯데포인트플러스카드,롯데카드,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1158/card_img/21149/1158card.jpg,500000,VISA
개인택시 운송사업자 롯데카드,롯데카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1159/card_img/21148/1159card.png,500000,mastercard
하나멤버스 1Q(원큐) Tour1 카드,하나카드,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1160/card_img/21147/1160card.png,300000,mastercard
Get100카드,KB국민카드,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1161/card_img/21146/1161card.png,1000000,"VISA,UnionPay,JCB"
Get100 체크카드,KB국민카드,,,80000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1162/card_img/21145/1162card.png,1000000,
경차 smart 롯데체크카드,롯데카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1163/card_img/21144/1163card.png,500000,
ONE KB국민 기업카드,KB국민카드,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1164/card_img/21143/1164card.png,1000000,VISA
골프존 롯데카드,롯데카드,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1165/card_img/21142/1165card.jpg,1000000,mastercard
엠비에이(MBA) 카드,롯데카드,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1167/card_img/21141/1167card.png,1000000,VISA
IBK 웰릭스 카드,IBK기업은행,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1168/card_img/21140/1168card.jpg,300000,"BC,UnionPay"
교보문고 롯데체크카드,롯데카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1169/card_img/21139/1169card.jpg,500000,
이사배 카드,IBK기업은행,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1170/card_img/21138/1170card.png,1000000,"BC,UnionPay"
H.Point KB국민카드,KB국민카드,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1171/card_img/21137/1171card.png,300000,"mastercard,JCB"
하나로마트 하나카드,하나카드,,,80000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1172/card_img/21136/1172card.png,1000000,"VISA,JCB"
교보문고 핫트랙스 롯데카드,롯데카드,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1173/card_img/21135/1173card.jpg,300000,VISA
하나 원큐 카드,하나카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1174/card_img/21134/1174card.png,500000,VISA
딩딩 신용카드,BNK부산은행,,,40000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1175/card_img/21133/1175card.png,500000,"VISA,UnionPay,JCB"
프리미엄 GS POP 하나카드,하나카드,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1176/card_img/21132/1176card.png,500000,mastercard
BNK 부자되세요 홈쇼핑카드,BNK부산은행,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1177/card_img/21131/1177card.png,1000000,"VISA,mastercard,UnionPay,JCB"
BNK 청춘불패 369(Oh!point)체크카드,BNK부산은행,10000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1178/card_img/21130/1178card.png,300000,
교원 베이비 롯데카드,롯데카드,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1179/card_img/21129/1179card.jpg,500000,VISA
풀무원 하나카드,하나카드,,,60000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1180/card_img/21128/1180card.png,500000,mastercard
여인닷컴 롯데DC플러스카드,롯데카드,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1181/card_img/21127/1181card.jpg,300000,VISA
옥토 CMA 샤롯데카드,롯데카드,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1182/card_img/21126/1182card.jpg,1000000,VISA
교원DC 롯데카드,롯데카드,,,80000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1183/card_img/21125/1183card.jpg,1000000,VISA
Z:IN 인테리어 신한카드,신한카드,,,30000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1184/card_img/21124/1184card.png,300000,mastercard
골든라이프 티타늄카드,KB국민카드,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1185/card_img/21123/1185card.png,1000000,mastercard
포켓몬을 사랑하는 고객용 하나멤버스 1Q 체크카드,하나카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1186/card_img/21122/1186card.png,300000,mastercard
THE BOON SVIP 신한카드,신한카드,,,30000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1187/card_img/21121/1187card.png,300000,VISA
펫 사랑 카드,하나카드,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1188/card_img/21120/1188card.png,1000000,VISA
SK렌터카 신한카드 MY CAR,신한카드,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1189/card_img/21119/1189card.png,500000,mastercard
SKT T라이트 신한카드,신한카드,,,40000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1190/card_img/21118/1190card.png,1000000,mastercard
olleh 슈퍼 DC(Super DC) 신한카드 빅플러스,신한카드,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1191/card_img/21117/1191card.png,300000,mastercard
LG U+ 스마트플랜 Plus 신한카드,신한카드,,,40000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1192/card_img/21116/1192card.png,1000000,mastercard
LG U+ 사장님 통할인 신한카드,신한카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/1193/card_img/21115/1193card.png,300000,mastercard
LG U+ Smart 10 신한카드 Big Plus,신한카드,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1194/card_img/21114/1194card.png,1000000,mastercard
LG BEST 모바일 Gold 신한카드,신한카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1195/card_img/21113/1195card.png,500000,mastercard
KT Super할부 Plus 신한카드,신한카드,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1196/card_img/21112/1196card.png,300000,mastercard
KBO제휴 신한카드 MY KBO,신한카드,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1197/card_img/21111/1197card.png,1000000,"mastercard,UnionPay"
IKEA for Business with 신한카드,신한카드,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1198/card_img/21110/1198card.png,1000000,VISA
GS칼텍스 신한카드 BigPlus,신한카드,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1199/card_img/21109/1199card.png,500000,"VISA,mastercard,JCB"
GS칼텍스 신한카드 BigPlus Smart,신한카드,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1200/card_img/21108/1200card.png,500000,"VISA,mastercard,JCB"
BC 부자되세요 홈쇼핑 신한카드,신한카드,,,60000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1201/card_img/21107/1201card.png,500000,UnionPay
부산 동백전 체크카드,BNK부산은행,50000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1202/card_img/21106/1202card.png,500000,BC
콘텐츠박스 1Q(원큐) 카드 Daily,하나카드,,,60000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1203/card_img/21105/1203card.png,300000,mastercard
코웨이 하나카드,하나카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1204/card_img/21104/1204card.png,500000,VISA
청호나이스 플러스 하나카드,하나카드,,,10000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1205/card_img/21103/1205card.png,500000,"mastercard,JCB"
청년취업카드 하나멤버스 Mega BC 체크카드,하나카드,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1206/card_img/21102/1206card.png,1000000,VISA
이랜드 클럽 신용카드,하나카드,,,60000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1207/card_img/21101/1207card.png,500000,mastercard
캐쉬백카드,BNK부산은행,0.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1208/card_img/21100/1208card.png,300000,"VISA,BC,BC Global,mastercard,UnionPay"
BNK 프렌즈 신용카드,BNK부산은행,,,40000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1209/card_img/21099/1209card.png,300000,"BC Global,mastercard"
이랜드 클럽 체크카드,하나카드,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1210/card_img/21098/1210card.png,500000,mastercard
윙고 장학재단 체크카드,하나카드,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1211/card_img/21097/1211card.png,500000,mastercard
현대홈쇼핑 삼성지엔미포인트카드,삼성카드,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1212/card_img/21096/1212card.png,500000,VISA
펫(PET)카드,BNK부산은행,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1213/card_img/21095/1213card.png,300000,"BC,mastercard"
웰릭스렌탈 하나카드,하나카드,,,80000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1214/card_img/21094/1214card.png,300000,"mastercard,JCB"
아모레퍼시픽 카드,하나카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/1215/card_img/21093/1215card.png,300000,VISA
썸뱅크 체크카드,BNK부산은행,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1216/card_img/21092/1216card.png,500000,"BC,mastercard"
현대홈쇼핑 삼성애니패스포인트카드,삼성카드,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1217/card_img/21091/1217card.png,500000,VISA
현대하이카다이렉트 삼성카드 7,삼성카드,,,40000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1218/card_img/21090/1218card.png,300000,AMEX
헬로모바일 삼성카드 2,삼성카드,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1219/card_img/21089/1219card.png,500000,mastercard
BNK 부자되세요 아파트카드,BNK부산은행,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1220/card_img/21088/1220card.png,500000,"BC,mastercard"
한화이글스 삼성카앤모아카드,삼성카드,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1221/card_img/21087/1221card.png,1000000,
BNK 2030 플래티늄카드(실버),BNK부산은행,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1222/card_img/21086/1222card.png,300000,"VISA,BC,BC Global"
한화손해보험카젠 삼성애니패스포인트카드,삼성카드,,,30000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1223/card_img/21085/1223card.png,1000000,mastercard
한마음 패밀리 삼성티클래스카드,삼성카드,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1224/card_img/21084/1224card.png,500000,
KB국민 윙크카드,KB국민카드,0.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1225/card_img/21083/1225card.png,1000000,mastercard
롯데청주영플 체크카드,롯데카드,20000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1226/card_img/21082/1226card.jpg,300000,VISA
한국투자증권CMA 삼성체크카드,삼성카드,10000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1227/card_img/21081/1227card.png,1000000,VISA
하이증권CMA 삼성체크카드,삼성카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/1228/card_img/21080/1228card.png,300000,VISA
kt M mobile카드,KB국민카드,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1229/card_img/21079/1229card.png,300000,"mastercard,JCB"
LGU＋ 심플라이트카드,KB국민카드,0.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1230/card_img/21078/1230card.png,500000,"mastercard,JCB"
BNK 2030 플래티늄카드(골드),BNK부산은행,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1231/card_img/21077/1231card.png,300000,"VISA,BC,BC Global"
플러스모바일 삼성카드 2,삼성카드,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1232/card_img/21076/1232card.png,1000000,
LG전자 KB국민카드,KB국민카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/1233/card_img/21075/1233card.png,500000,"mastercard,JCB"
롯데카드 웨어러블(기본),롯데카드,20000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1234/card_img/21074/1234card.png,500000,
테크노마트 삼성빅앤빅카드,삼성카드,,,40000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1235/card_img/21073/1235card.png,1000000,AMEX
BNK카드,BNK부산은행,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1236/card_img/21072/1236card.png,1000000,"mastercard,UnionPay"
롯데카드 웨어러블(디씨레빗),롯데카드,,,0.0,1.0,https://api.card-gorilla.com:8080/storage/card/1237/card_img/21071/1237card.png,1000000,
동부화재 롯데카드,롯데카드,,,20000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1238/card_img/21070/1238card.jpg,300000,VISA
롯데카드 웨어러블(로카&로카박스/피겨),롯데카드,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1239/card_img/21069/1239card.png,1000000,VISA
STARTLUCK 카드,KB국민카드,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1240/card_img/21068/1240card.png,500000,"VISA,mastercard"
롯데카드 웨어러블(솜솜이),롯데카드,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1241/card_img/21067/1241card.png,1000000,
스피킹맥스 하나카드,하나카드,40000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1242/card_img/21066/1242card.png,300000,mastercard
U＋ 알뜰모바일카드,KB국민카드,70000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1243/card_img/21065/1243card.png,500000,"mastercard,JCB"
롯데카드 웨어러블(포인트 먹보),롯데카드,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1244/card_img/21064/1244card.png,300000,VISA
동원몰포인트플러스 롯데카드,롯데카드,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1245/card_img/21063/1245card.jpg,500000,mastercard
소노시즌 하나카드,하나카드,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1246/card_img/21062/1246card.png,300000,"AMEX,JCB"
kt family 카드,우리카드,,,30000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1247/card_img/21061/1247card.png,300000,BC Global
바디프랜드 하나카드,하나카드,,,100000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1248/card_img/21060/1248card.png,1000000,JCB
SDU-V Family 카드,우리카드,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1249/card_img/21059/1249card.png,500000,mastercard
롯데캐슬라이프 카드,롯데카드,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1250/card_img/21058/1250card.jpg,500000,VISA
연세동문V카드(LIFE CARE),우리카드,10000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1251/card_img/21057/1251card.png,1000000,VISA
연세동문V카드(ASIANA),우리카드,0.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1252/card_img/21056/1252card.png,500000,VISA
랭킹닭컴 하나카드,하나카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1253/card_img/21055/1253card.png,300000,"mastercard,UnionPay"
에코마일리지 우리체크카드,우리카드,,,60000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1254/card_img/21054/1254card.png,1000000,BC
우리 한국장학재단(KOSAF) 체크카드,우리카드,,,60000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1255/card_img/21053/1255card.png,1000000,mastercard
카드의정석 U+알뜰모바일 CHECK,우리카드,,,70000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1256/card_img/21051/1256card.png,500000,"VISA,BC"
화물차유류구매카드(개인체크),우리카드,10000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1257/card_img/21050/1257card.png,300000,BC
OK캐쉬백 썸(SUM)타는 우리체크카드,우리카드,30000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1258/card_img/21049/1258card.png,500000,"BC,mastercard"
LGU+ 라서즐거운 체크카드,우리카드,90000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1259/card_img/21048/1259card.png,300000,mastercard
우리성당 체크카드,우리카드,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1260/card_img/21047/1260card.png,300000,"VISA,mastercard"
우리 국민연금증체크카드,우리카드,,,50000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1261/card_img/21046/1261card.png,300000,BC
POP 우리V체크카드,우리카드,50000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1262/card_img/21045/1262card.png,1000000,"VISA,BC,UnionPay"
태평백화점 삼성티클래스카드,삼성카드,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1263/card_img/21044/1263card.png,1000000,mastercard
태평백화점 삼성애니패스포인트카드,삼성카드,80000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1264/card_img/21043/1264card.png,300000,mastercard
코레일멤버십이마트 삼성티클래스카드,삼성카드,60000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1265/card_img/21042/1265card.png,300000,VISA
코레일멤버십 삼성티클래스카드,삼성카드,,,90000.0,1.0,https://api.card-gorilla.com:8080/storage/card/1266/card_img/21041/1266card.png,1000000,VISA
크리스찬 삼성애니패스카드,삼성카드,100000.0,0.0,,,https://api.card-gorilla.com:8080/storage/card/1267/card_img/21040/1267card.png,500000,
